OUT1 START	4722	0	0	0	0
OUT1 LP	4722	0	16.764225	1.680664	-11.791168
OUT1 IP	4722	0	16.764225	1.680664	-11.791168
OUT1 IP	4722	1	2.106350	-0.077509	-1.384819
OUT1 IP	4722	2	1.121135	-1.058678	-1.047809
OUT1 IP	4722	3	0.719634	0.404947	-0.133191
OUT1 IP	4722	4	4.326293	0.194278	-2.542802
OUT1 IP	4722	5	0.922508	0.127791	-0.711022
OUT1 JetStat	4722	1	0	0	0
OUT1 JET	4722	0	24.119376	1.925224	-16.429811
OUT1 con	4722	0	1	0	0
OUT1 con	4722	0	4	0	0
OUT1 con	4722	0	0	0	0
OUT1 con	4722	0	5	0	0
OUT1 END	4722	0	0	0	0
