OUT1 START	908	0	0	0	0
OUT1 LP	908	0	-20.234034	-14.043969	1.234633
OUT1 IP	908	0	-0.458641	-1.365747	-0.066432
OUT1 IP	908	1	-20.234034	-14.043969	1.234633
OUT1 IP	908	2	-1.423086	-0.655427	0.083419
OUT1 IP	908	3	-0.167137	0.257958	0.072446
OUT1 IP	908	4	-0.002269	0.515248	-0.251179
OUT1 IP	908	5	0.303116	-0.855278	0.075572
OUT1 IP	908	6	0.118373	0.128327	0.021273
OUT1 IP	908	7	-0.102947	0.039503	0.086806
OUT1 IP	908	8	-0.425501	0.006432	-0.105712
OUT1 IP	908	9	-0.686809	-0.491302	-0.622165
OUT1 IP	908	10	0.056820	-0.132043	-0.114923
OUT1 IP	908	11	-0.182912	1.352353	-0.243305
OUT1 IP	908	12	0.668215	-0.133142	-0.025883
OUT1 JetStat	908	1	0	0	0
OUT1 JET	908	0	-21.657119	-14.699395	1.318051
OUT1 con	908	0	1	0	0
OUT1 con	908	0	2	0	0
OUT1 END	908	0	0	0	0
