OUT1 START	3901	0	0	0	0
OUT1 LP	3901	0	16.667849	-7.041204	8.049729
OUT1 IP	3901	0	-1.966372	0.700355	-1.310756
OUT1 IP	3901	1	-3.820250	0.497662	-1.163078
OUT1 IP	3901	2	-5.808284	1.038968	-1.685574
OUT1 IP	3901	3	-4.165654	0.537498	-2.180007
OUT1 IP	3901	4	-1.475744	0.274075	-0.220906
OUT1 IP	3901	5	-7.914896	1.672137	-3.596219
OUT1 IP	3901	6	-2.505986	0.692861	-0.971003
OUT1 IP	3901	7	16.667849	-7.041204	8.049729
OUT1 IP	3901	8	1.679644	-0.518339	0.897997
OUT1 IP	3901	9	0.799842	-0.280401	0.384075
OUT1 IP	3901	10	7.341845	-3.928048	3.762252
OUT1 IP	3901	11	3.133058	-1.389269	1.342062
OUT1 IP	3901	12	7.717748	-5.054507	4.506777
OUT1 IP	3901	13	0.785998	-0.968543	0.888213
OUT1 IP	3901	14	-2.297490	0.174419	1.209468
OUT1 IP	3901	15	-0.553738	-0.078395	-0.468358
OUT1 IP	3901	16	-1.869741	0.055239	-0.168791
OUT1 IP	3901	17	-2.789500	0.555467	-1.289166
OUT1 IP	3901	18	-1.968778	0.668018	-0.750489
OUT1 IP	3901	19	-5.139005	1.229654	-1.245696
OUT1 IP	3901	20	-0.118256	0.267008	-0.048609
OUT1 IP	3901	21	-1.513431	0.435827	-1.254159
OUT1 IP	3901	22	-0.209238	-0.067661	0.093490
OUT1 IP	3901	23	-1.146723	0.043073	-0.387439
OUT1 IP	3901	24	-1.067121	-0.622811	-0.307014
OUT1 JetStat	3901	2	2	0	0
OUT1 JET	3901	0	-42.638102	8.322437	-16.691640
OUT1 con	3901	0	15	0	0
OUT1 con	3901	0	21	0	0
OUT1 con	3901	0	16	0	0
OUT1 con	3901	0	0	0	0
OUT1 con	3901	0	4	0	0
OUT1 con	3901	0	23	0	0
OUT1 con	3901	0	19	0	0
OUT1 con	3901	0	18	0	0
OUT1 con	3901	0	1	0	0
OUT1 con	3901	0	2	0	0
OUT1 con	3901	0	3	0	0
OUT1 con	3901	0	6	0	0
OUT1 con	3901	0	5	0	0
OUT1 con	3901	0	17	0	0
OUT1 JET	3901	1	38.125983	-19.180312	19.831105
OUT1 con	3901	1	13	0	0
OUT1 con	3901	1	12	0	0
OUT1 con	3901	1	8	0	0
OUT1 con	3901	1	10	0	0
OUT1 con	3901	1	9	0	0
OUT1 con	3901	1	7	0	0
OUT1 con	3901	1	11	0	0
OUT1 END	3901	0	0	0	0
