OUT1 START	3915	0	0	0	0
OUT1 LP	3915	0	4.343400	26.724493	-17.695599
OUT1 IP	3915	0	1.215020	5.796236	-3.237711
OUT1 IP	3915	1	0.170577	-0.154625	-0.126451
OUT1 IP	3915	2	4.343400	26.724493	-17.695599
OUT1 IP	3915	3	0.920471	7.294748	-5.003770
OUT1 IP	3915	4	-0.170646	0.335580	-0.164387
OUT1 IP	3915	5	-0.187266	-0.254455	-0.264047
OUT1 IP	3915	6	-0.521479	0.110735	-0.321635
OUT1 IP	3915	7	-0.422559	-0.139415	-0.380922
OUT1 JetStat	3915	1	0	0	0
OUT1 JET	3915	0	6.478891	39.815477	-25.937080
OUT1 con	3915	0	0	0	0
OUT1 con	3915	0	2	0	0
OUT1 con	3915	0	3	0	0
OUT1 END	3915	0	0	0	0
