OUT1 START	1067	0	0	0	0
OUT1 LP	1067	0	15.248369	-3.107512	-12.233407
OUT1 IP	1067	0	3.228338	-0.591003	-2.676776
OUT1 IP	1067	1	1.402523	-0.852387	-0.667968
OUT1 IP	1067	2	1.699525	-0.072216	-0.019893
OUT1 IP	1067	3	-0.375724	0.308656	0.429575
OUT1 IP	1067	4	0.208805	-0.404626	0.266310
OUT1 IP	1067	5	1.212922	-0.552216	0.192330
OUT1 IP	1067	6	0.898014	0.022138	0.578648
OUT1 IP	1067	7	2.255723	-0.291540	-0.177984
OUT1 IP	1067	8	2.906995	-0.586269	-0.375776
OUT1 IP	1067	9	0.186605	-0.086259	0.161576
OUT1 IP	1067	10	-0.000227	-0.951355	-0.655681
OUT1 IP	1067	11	0.351386	-0.370145	0.025182
OUT1 IP	1067	12	0.058160	0.149952	-0.060510
OUT1 IP	1067	13	6.493509	-1.567681	-5.426897
OUT1 IP	1067	14	0.399093	0.062616	-0.228009
OUT1 IP	1067	15	8.019453	-1.857578	-6.250216
OUT1 IP	1067	16	0.950478	-0.678141	0.857495
OUT1 IP	1067	17	-0.089783	0.057524	-0.056479
OUT1 IP	1067	18	0.215343	0.084712	0.108108
OUT1 IP	1067	19	0.189032	-0.110726	-0.108119
OUT1 IP	1067	20	15.248369	-3.107512	-12.233407
OUT1 IP	1067	21	11.118411	-1.986357	-9.155649
OUT1 JetStat	1067	1	0	0	0
OUT1 JET	1067	0	49.005723	-10.596897	-37.122818
OUT1 con	1067	0	8	0	0
OUT1 con	1067	0	1	0	0
OUT1 con	1067	0	19	0	0
OUT1 con	1067	0	14	0	0
OUT1 con	1067	0	15	0	0
OUT1 con	1067	0	13	0	0
OUT1 con	1067	0	20	0	0
OUT1 con	1067	0	0	0	0
OUT1 con	1067	0	21	0	0
OUT1 END	1067	0	0	0	0
