OUT1 START	262	0	0	0	0
OUT1 LP	262	0	26.157173	6.379712	-8.755046
OUT1 IP	262	0	26.157173	6.379712	-8.755046
OUT1 IP	262	1	0.906018	-0.064891	-0.228517
OUT1 IP	262	2	2.860734	1.168369	-0.694155
OUT1 IP	262	3	-1.757942	0.464112	1.435344
OUT1 IP	262	4	0.074115	-0.619331	0.340599
OUT1 IP	262	5	0.488947	-0.246921	0.226204
OUT1 IP	262	6	0.021039	-0.783212	0.149357
OUT1 IP	262	7	0.255017	-0.311440	0.231560
OUT1 IP	262	8	0.588995	0.251977	-0.036422
OUT1 IP	262	9	1.315927	0.778034	-0.516497
OUT1 IP	262	10	2.922196	0.619102	-1.348586
OUT1 IP	262	11	1.457530	-0.207042	-0.895753
OUT1 IP	262	12	-2.722399	1.490269	0.794561
OUT1 IP	262	13	-5.439062	2.712044	3.649230
OUT1 IP	262	14	-0.365117	-0.135753	-0.095772
OUT1 IP	262	15	-1.990094	0.829415	1.003191
OUT1 IP	262	16	-1.178636	0.687012	0.504059
OUT1 IP	262	17	0.826530	-0.105781	-0.281012
OUT1 IP	262	18	0.673087	-0.941837	0.468156
OUT1 IP	262	19	0.256448	-0.427817	-0.441180
OUT1 IP	262	20	0.416870	-0.070515	0.241902
OUT1 IP	262	21	0.004671	-1.020301	0.688661
OUT1 IP	262	22	-1.449279	1.183238	0.887185
OUT1 IP	262	23	-1.368225	1.561944	0.654791
OUT1 IP	262	24	-0.189871	0.161294	0.085724
OUT1 IP	262	25	-0.740108	0.225706	0.313148
OUT1 IP	262	26	0.083755	-0.536042	0.159765
OUT1 IP	262	27	-1.124074	0.385070	0.481802
OUT1 IP	262	28	0.400958	-0.283236	0.139644
OUT1 IP	262	29	-0.249239	-0.069311	0.179018
OUT1 JetStat	262	2	2	0	0
OUT1 JET	262	0	37.035104	8.819479	-12.755988
OUT1 con	262	0	11	0	0
OUT1 con	262	0	17	0	0
OUT1 con	262	0	1	0	0
OUT1 con	262	0	8	0	0
OUT1 con	262	0	9	0	0
OUT1 con	262	0	2	0	0
OUT1 con	262	0	0	0	0
OUT1 con	262	0	10	0	0
OUT1 JET	262	1	-17.959689	9.700103	9.809034
OUT1 con	262	1	23	0	0
OUT1 con	262	1	3	0	0
OUT1 con	262	1	24	0	0
OUT1 con	262	1	22	0	0
OUT1 con	262	1	12	0	0
OUT1 con	262	1	16	0	0
OUT1 con	262	1	25	0	0
OUT1 con	262	1	27	0	0
OUT1 con	262	1	13	0	0
OUT1 con	262	1	15	0	0
OUT1 END	262	0	0	0	0
