OUT1 START	1528	0	0	0	0
OUT1 LP	1528	0	-18.180979	1.147796	12.616286
OUT1 IP	1528	0	-0.388201	-0.524330	0.258685
OUT1 IP	1528	1	-3.644721	0.696121	2.786218
OUT1 IP	1528	2	-2.740603	0.933221	2.323842
OUT1 IP	1528	3	-3.682885	0.251156	3.258429
OUT1 IP	1528	4	-12.002185	1.495080	9.684108
OUT1 IP	1528	5	-1.517316	0.567548	1.398515
OUT1 IP	1528	6	-1.777288	-0.520199	1.610565
OUT1 IP	1528	7	0.548094	-0.298363	0.339128
OUT1 IP	1528	8	-0.037771	0.215327	0.041400
OUT1 IP	1528	9	0.432774	0.691022	-0.527606
OUT1 IP	1528	10	-18.180979	1.147796	12.616286
OUT1 IP	1528	11	-0.469300	-0.433423	0.512105
OUT1 IP	1528	12	-0.185199	-0.300817	-0.212703
OUT1 IP	1528	13	-1.221186	0.180905	0.636135
OUT1 IP	1528	14	-0.317540	0.044581	0.041785
OUT1 IP	1528	15	0.320577	-0.098479	0.146149
OUT1 IP	1528	16	0.441878	-0.273222	0.101452
OUT1 JetStat	1528	1	0	0	0
OUT1 JET	1528	0	-45.084702	4.796209	34.355883
OUT1 con	1528	0	14	0	0
OUT1 con	1528	0	6	0	0
OUT1 con	1528	0	5	0	0
OUT1 con	1528	0	2	0	0
OUT1 con	1528	0	13	0	0
OUT1 con	1528	0	3	0	0
OUT1 con	1528	0	1	0	0
OUT1 con	1528	0	4	0	0
OUT1 con	1528	0	10	0	0
OUT1 END	1528	0	0	0	0
