OUT1 START	4101	0	0	0	0
OUT1 LP	4101	0	10.667618	10.978584	12.155955
OUT1 IP	4101	0	2.026922	2.867774	2.685012
OUT1 IP	4101	1	1.120571	0.675619	0.776119
OUT1 IP	4101	2	0.875887	1.008659	1.023412
OUT1 IP	4101	3	-0.493873	-0.833442	-0.164152
OUT1 IP	4101	4	-0.480071	-0.141510	-0.390922
OUT1 IP	4101	5	-0.039530	-0.154016	-0.068819
OUT1 IP	4101	6	10.667618	10.978584	12.155955
OUT1 IP	4101	7	7.326434	7.356413	7.851569
OUT1 IP	4101	8	0.180692	-0.108534	-0.178266
OUT1 JetStat	4101	1	0	0	0
OUT1 JET	4101	0	22.017432	22.887049	24.492068
OUT1 con	4101	0	1	0	0
OUT1 con	4101	0	0	0	0
OUT1 con	4101	0	2	0	0
OUT1 con	4101	0	6	0	0
OUT1 con	4101	0	7	0	0
OUT1 END	4101	0	0	0	0
