OUT1 START	2306	0	0	0	0
OUT1 LP	2306	0	19.939112	7.673406	-17.519918
OUT1 IP	2306	0	19.939112	7.673406	-17.519918
OUT1 IP	2306	1	-0.375395	-0.089241	-0.339945
OUT1 IP	2306	2	0.584807	-0.933849	0.493477
OUT1 IP	2306	3	-0.154683	-0.052632	0.002132
OUT1 IP	2306	4	0.777409	-0.350200	-0.654359
OUT1 IP	2306	5	-0.280607	0.647508	0.094387
OUT1 IP	2306	6	0.195277	0.193080	-0.121141
OUT1 IP	2306	7	-0.212618	0.134418	-0.094415
OUT1 JetStat	2306	1	0	0	0
OUT1 JET	2306	0	20.134389	7.866486	-17.641059
OUT1 con	2306	0	0	0	0
OUT1 con	2306	0	6	0	0
OUT1 END	2306	0	0	0	0
