OUT1 START	2395	0	0	0	0
OUT1 LP	2395	0	-16.379175	13.351993	-12.480666
OUT1 IP	2395	0	-8.880682	7.403134	-6.693419
OUT1 IP	2395	1	0.064782	0.320815	-0.192068
OUT1 IP	2395	2	-0.184709	-0.692018	0.357781
OUT1 IP	2395	3	-16.379175	13.351993	-12.480666
OUT1 IP	2395	4	-3.328636	2.681158	-2.201451
OUT1 IP	2395	5	-0.001250	-0.204558	-0.040796
OUT1 IP	2395	6	-1.497474	-1.154305	-0.095692
OUT1 IP	2395	7	-0.630548	-0.479213	0.089452
OUT1 IP	2395	8	-0.122718	-0.292785	0.187739
OUT1 IP	2395	9	-1.145624	-1.148565	0.455538
OUT1 JetStat	2395	1	0	0	0
OUT1 JET	2395	0	-28.588493	23.436285	-21.375536
OUT1 con	2395	0	4	0	0
OUT1 con	2395	0	0	0	0
OUT1 con	2395	0	3	0	0
OUT1 END	2395	0	0	0	0
