OUT1 START	3409	0	0	0	0
OUT1 LP	3409	0	10.817719	11.228948	-5.374506
OUT1 IP	3409	0	0.124837	0.137853	0.070308
OUT1 IP	3409	1	0.030093	0.177269	-0.134440
OUT1 IP	3409	2	0.381632	0.113710	-0.231276
OUT1 IP	3409	3	0.019750	0.806959	-0.458080
OUT1 IP	3409	4	0.476599	0.278866	-0.467068
OUT1 IP	3409	5	1.496393	1.957176	-1.231663
OUT1 IP	3409	6	0.089967	0.246888	0.070305
OUT1 IP	3409	7	1.405059	1.510534	-1.010091
OUT1 IP	3409	8	2.458472	2.858309	-1.079235
OUT1 IP	3409	9	0.196512	0.255338	0.174075
OUT1 IP	3409	10	0.159067	-0.174129	0.087028
OUT1 IP	3409	11	-0.192393	0.080940	0.058900
OUT1 IP	3409	12	-0.018743	-0.072073	-0.001618
OUT1 IP	3409	13	0.125617	-0.014121	-0.062419
OUT1 IP	3409	14	2.879697	3.264158	-1.532008
OUT1 IP	3409	15	10.817719	11.228948	-5.374506
OUT1 JetStat	3409	1	0	0	0
OUT1 JET	3409	0	19.915570	21.211701	-10.925847
OUT1 con	3409	0	2	0	0
OUT1 con	3409	0	4	0	0
OUT1 con	3409	0	5	0	0
OUT1 con	3409	0	7	0	0
OUT1 con	3409	0	8	0	0
OUT1 con	3409	0	14	0	0
OUT1 con	3409	0	15	0	0
OUT1 END	3409	0	0	0	0
