OUT1 START	1084	0	0	0	0
OUT1 LP	1084	0	-24.739756	10.766396	-12.811474
OUT1 IP	1084	0	-1.915581	0.746593	-1.812857
OUT1 IP	1084	1	-7.712193	3.696082	-3.205026
OUT1 IP	1084	2	-16.410276	7.623417	-7.678337
OUT1 IP	1084	3	0.233516	-0.642655	0.254121
OUT1 IP	1084	4	0.052595	0.920376	-0.042530
OUT1 IP	1084	5	-1.644308	0.577045	-1.102076
OUT1 IP	1084	6	-3.541902	1.078489	-1.461764
OUT1 IP	1084	7	-8.299252	3.595720	-3.885286
OUT1 IP	1084	8	-5.986552	3.307243	-3.019749
OUT1 IP	1084	9	-24.739756	10.766396	-12.811474
OUT1 IP	1084	10	-0.606962	-0.086623	0.023528
OUT1 IP	1084	11	-0.125521	0.401139	-0.268143
OUT1 IP	1084	12	-0.140986	0.144367	-0.092047
OUT1 JetStat	1084	1	0	0	0
OUT1 JET	1084	0	-70.390805	31.535352	-35.068614
OUT1 con	1084	0	12	0	0
OUT1 con	1084	0	0	0	0
OUT1 con	1084	0	5	0	0
OUT1 con	1084	0	6	0	0
OUT1 con	1084	0	8	0	0
OUT1 con	1084	0	1	0	0
OUT1 con	1084	0	9	0	0
OUT1 con	1084	0	2	0	0
OUT1 con	1084	0	7	0	0
OUT1 END	1084	0	0	0	0
