OUT1 START	99	0	0	0	0
OUT1 LP	99	0	15.602891	-3.960756	-7.100221
OUT1 IP	99	0	-0.147931	-0.587221	0.218214
OUT1 IP	99	1	0.116088	-0.101780	-0.062155
OUT1 IP	99	2	0.630500	-0.385419	-0.388909
OUT1 IP	99	3	15.602891	-3.960756	-7.100221
OUT1 IP	99	4	0.265377	-0.550397	0.353557
OUT1 IP	99	5	0.291435	-0.148844	-0.009047
OUT1 IP	99	6	0.503587	-0.158762	-0.237600
OUT1 IP	99	7	7.324082	-1.530596	-3.583962
OUT1 IP	99	8	-0.111009	0.181821	0.068523
OUT1 IP	99	9	-0.952667	-0.148690	-0.717137
OUT1 IP	99	10	0.447472	-0.169997	0.201960
OUT1 IP	99	11	0.309969	-0.094730	-0.073576
OUT1 IP	99	12	-0.891180	-0.472599	-0.147305
OUT1 IP	99	13	-1.077289	-0.285272	-0.528113
OUT1 IP	99	14	0.146442	-0.537784	0.343332
OUT1 IP	99	15	0.064076	-0.351613	0.072746
OUT1 JetStat	99	1	0	0	0
OUT1 JET	99	0	24.778552	-6.380887	-11.455470
OUT1 con	99	0	1	0	0
OUT1 con	99	0	5	0	0
OUT1 con	99	0	2	0	0
OUT1 con	99	0	11	0	0
OUT1 con	99	0	6	0	0
OUT1 con	99	0	3	0	0
OUT1 con	99	0	7	0	0
OUT1 END	99	0	0	0	0
