OUT1 START	5458	0	0	0	0
OUT1 LP	5458	0	-18.806049	-5.336784	-3.284295
OUT1 IP	5458	0	-2.402906	-0.633859	0.425404
OUT1 IP	5458	1	-18.806049	-5.336784	-3.284295
OUT1 IP	5458	2	-0.422817	0.715055	0.342977
OUT1 IP	5458	3	0.054069	0.406550	-0.122613
OUT1 IP	5458	4	-0.717699	-0.424752	-0.040368
OUT1 IP	5458	5	-0.070490	0.077355	-0.023476
OUT1 IP	5458	6	-0.240342	0.129250	-0.005455
OUT1 IP	5458	7	-0.003768	-0.324793	0.049376
OUT1 IP	5458	8	1.528610	-0.030695	0.369865
OUT1 IP	5458	9	0.341811	-0.011531	0.179024
OUT1 IP	5458	10	-0.342994	0.631035	0.339327
OUT1 IP	5458	11	-0.104946	0.173366	-0.122970
OUT1 IP	5458	12	0.417264	-1.833710	1.384412
OUT1 IP	5458	13	0.058536	-0.037962	0.057399
OUT1 IP	5458	14	0.673988	-4.115069	3.363436
OUT1 IP	5458	15	0.228829	-0.515183	0.281519
OUT1 IP	5458	16	0.094394	-0.233675	-0.092659
OUT1 IP	5458	17	-0.309817	-0.006281	0.271115
OUT1 IP	5458	18	1.445311	0.273760	1.302543
OUT1 IP	5458	19	-0.833260	-0.252372	-0.307367
OUT1 IP	5458	20	-1.181791	-0.047698	0.036323
OUT1 IP	5458	21	0.087687	-0.356410	0.289918
OUT1 IP	5458	22	-0.011848	-0.088268	-0.024711
OUT1 IP	5458	23	-0.244709	-0.698365	-0.136309
OUT1 JetStat	5458	1	0	0	0
OUT1 JET	5458	0	-23.941705	-6.695465	-3.170303
OUT1 con	5458	0	0	0	0
OUT1 con	5458	0	20	0	0
OUT1 con	5458	0	4	0	0
OUT1 con	5458	0	1	0	0
OUT1 con	5458	0	19	0	0
OUT1 END	5458	0	0	0	0
