OUT1 START	4730	0	0	0	0
OUT1 LP	4730	0	-10.123077	12.774270	4.543976
OUT1 IP	4730	0	-10.123077	12.774270	4.543976
OUT1 IP	4730	1	-0.408679	0.299807	0.389475
OUT1 IP	4730	2	-2.664225	3.340320	1.575149
OUT1 IP	4730	3	-0.033586	-0.198482	-0.007030
OUT1 IP	4730	4	0.262156	-0.193202	0.064848
OUT1 IP	4730	5	-0.272503	-0.154534	0.188423
OUT1 IP	4730	6	-0.944387	-0.229046	0.719382
OUT1 IP	4730	7	-0.084053	0.180495	0.092646
OUT1 IP	4730	8	-0.636035	0.734492	-0.089629
OUT1 IP	4730	9	-1.446176	1.568664	0.328839
OUT1 IP	4730	10	-2.752684	3.215785	1.231787
OUT1 IP	4730	11	-4.742366	6.200185	1.919866
OUT1 JetStat	4730	1	0	0	0
OUT1 JET	4730	0	-22.857295	28.314019	9.992111
OUT1 con	4730	0	1	0	0
OUT1 con	4730	0	8	0	0
OUT1 con	4730	0	7	0	0
OUT1 con	4730	0	9	0	0
OUT1 con	4730	0	2	0	0
OUT1 con	4730	0	10	0	0
OUT1 con	4730	0	0	0	0
OUT1 con	4730	0	11	0	0
OUT1 END	4730	0	0	0	0
