OUT1 START	3298	0	0	0	0
OUT1 LP	3298	0	8.213225	-20.462072	-10.918116
OUT1 IP	3298	0	0.516755	-0.685638	-0.463631
OUT1 IP	3298	1	0.427139	-2.078131	-1.037785
OUT1 IP	3298	2	0.561323	0.391683	0.226496
OUT1 IP	3298	3	4.241704	-8.290393	-5.033411
OUT1 IP	3298	4	8.213225	-20.462072	-10.918116
OUT1 IP	3298	5	0.061706	-0.149156	-0.067712
OUT1 IP	3298	6	0.112133	0.015267	-0.076215
OUT1 IP	3298	7	0.068555	0.223053	-0.134853
OUT1 IP	3298	8	-0.096879	0.035354	-0.066792
OUT1 JetStat	3298	1	0	0	0
OUT1 JET	3298	0	13.460530	-31.665390	-17.520653
OUT1 con	3298	0	0	0	0
OUT1 con	3298	0	1	0	0
OUT1 con	3298	0	3	0	0
OUT1 con	3298	0	4	0	0
OUT1 con	3298	0	5	0	0
OUT1 END	3298	0	0	0	0
